team,season,situation,games_played
PHI,2021,5on5,5
VAN,2021,5on5,5
BOS,2021,5on5,2
TOR,2021,5on5,25
OTT,2021,5on5,17
NJD,2021,5on5,12
CGY,2021,5on5,5
LAK,2021,5on5,1
VGK,2021,5on5,19
ANA,2021,5on5,2
NYI,2021,5on5,7
CBJ,2021,5on5,27
ARI,2021,5on5,28
MIN,2021,5on5,5
BOS,2021,5on5,23
FLA,2021,5on5,61
MTL,2021,5on5,5
NYR,2021,5on5,25
BUF,2021,5on5,7
CHI,2021,5on5,3
NSH,2021,5on5,8
NYR,2021,5on5,32
DAL,2021,5on5,8
ARI,2021,5on5,8
PHI,2021,5on5,64
CGY,2021,5on5,32
FLA,2021,5on5,6
VGK,2021,5on5,14
OTT,2021,5on5,13
NJD,2021,5on5,51
SJS,2021,5on5,2
NJD,2021,5on5,6
ARI,2021,5on5,3
TBL,2021,5on5,10
CBJ,2021,5on5,3
BOS,2021,5on5,8
NJD,2021,5on5,11
ARI,2021,5on5,13
CAR,2021,5on5,26
SEA,2021,5on5,51
EDM,2021,5on5,7
NYI,2021,5on5,17
OTT,2021,5on5,4
DET,2021,5on5,24
TOR,2021,5on5,7
ANA,2021,5on5,5
ARI,2021,5on5,7
ARI,2021,5on5,14
ARI,2021,5on5,8
TBL,2021,5on5,3
COL,2021,5on5,19
WSH,2021,5on5,8
VAN,2021,5on5,2
NYI,2021,5on5,10
SEA,2021,5on5,3
ARI,2021,5on5,17
TBL,2021,5on5,12
STL,2021,5on5,8
MTL,2021,5on5,9
ANA,2021,5on5,7
BUF,2021,5on5,16
DAL,2021,5on5,17
MTL,2021,5on5,6
ANA,2021,5on5,58
COL,2021,5on5,5
FLA,2021,5on5,5
FLA,2021,5on5,14
DAL,2021,5on5,31
SEA,2021,5on5,2
CAR,2021,5on5,3
WPG,2021,5on5,11
PHI,2021,5on5,10
CBJ,2021,5on5,6
ANA,2021,5on5,4
SEA,2021,5on5,60
TOR,2021,5on5,9
SEA,2021,5on5,5
PIT,2021,5on5,6
CBJ,2021,5on5,5
SJS,2021,5on5,7
CBJ,2021,5on5,2
NYR,2021,5on5,6
CBJ,2021,5on5,21
ANA,2021,5on5,7
VGK,2021,5on5,3
WPG,2021,5on5,56
STL,2021,5on5,7
COL,2021,5on5,3
MTL,2021,5on5,34
DAL,2021,5on5,3
DAL,2021,5on5,9
BOS,2021,5on5,7
OTT,2021,5on5,15
BUF,2021,5on5,10
BUF,2021,5on5,7
TBL,2021,5on5,58
BOS,2021,5on5,7
CGY,2021,5on5,57
ARI,2021,5on5,30
WSH,2021,5on5,10
NYI,2021,5on5,16
MTL,2021,5on5,17
EDM,2021,5on5,3
MIN,2021,5on5,2
NYI,2021,5on5,13
ANA,2021,5on5,9
BUF,2021,5on5,18
TOR,2021,5on5,22
BUF,2021,5on5,3
MTL,2021,5on5,9
BUF,2021,5on5,8
STL,2021,5on5,3
ANA,2021,5on5,6
TOR,2021,5on5,10
ANA,2021,5on5,9
NYI,2021,5on5,4
NSH,2021,5on5,31
SEA,2021,5on5,7
FLA,2021,5on5,14
CAR,2021,5on5,14
MTL,2021,5on5,2
CHI,2021,5on5,35
TOR,2021,5on5,30
WPG,2021,5on5,16
NSH,2021,5on5,10
TOR,2021,5on5,15
ANA,2021,5on5,4
NJD,2021,5on5,16
CAR,2021,5on5,11
CAR,2021,5on5,10
COL,2021,5on5,33
OTT,2021,5on5,36
CGY,2021,5on5,22
VGK,2021,5on5,11
DAL,2021,5on5,57
FLA,2021,5on5,67
CHI,2021,5on5,9
SEA,2021,5on5,6
MTL,2021,5on5,8
DET,2021,5on5,5
ANA,2021,5on5,16
SEA,2021,5on5,38
LAK,2021,5on5,2
DAL,2021,5on5,6
OTT,2021,5on5,30
CAR,2021,5on5,15
NJD,2021,5on5,6
NYI,2021,5on5,50
VAN,2021,5on5,5
PHI,2021,5on5,8
DAL,2021,5on5,23
SEA,2021,5on5,4
ARI,2021,5on5,12
WSH,2021,5on5,15
PHI,2021,5on5,2
OTT,2021,5on5,9
PIT,2021,5on5,14
COL,2021,5on5,15
ANA,2021,5on5,10
PHI,2021,5on5,10
SJS,2021,5on5,5
BOS,2021,5on5,47
CAR,2021,5on5,64
STL,2021,5on5,17
ARI,2021,5on5,2
MIN,2021,5on5,6
CGY,2021,5on5,6
VGK,2021,5on5,10
MTL,2021,5on5,9
TBL,2021,5on5,15
BUF,2021,5on5,7
WPG,2021,5on5,6
TBL,2021,5on5,4
PHI,2021,5on5,32
DET,2021,5on5,8
NYI,2021,5on5,18
CAR,2021,5on5,5
NJD,2021,5on5,5
WSH,2021,5on5,12
COL,2021,5on5,16
CHI,2021,5on5,50
WSH,2021,5on5,55
WSH,2021,5on5,6
WPG,2021,5on5,49
ANA,2021,5on5,9
PHI,2021,5on5,8
TBL,2021,5on5,53
CHI,2021,5on5,2
EDM,2021,5on5,4
COL,2021,5on5,2
EDM,2021,5on5,25
CHI,2021,5on5,4
BUF,2021,5on5,17
CAR,2021,5on5,42
ANA,2021,5on5,7
DAL,2021,5on5,12
ANA,2021,5on5,7
NJD,2021,5on5,9
CBJ,2021,5on5,14
PIT,2021,5on5,14
NSH,2021,5on5,64
DET,2021,5on5,52
ARI,2021,5on5,8
CAR,2021,5on5,13
SEA,2021,5on5,2
TBL,2021,5on5,39
CBJ,2021,5on5,26
PHI,2021,5on5,7
BOS,2021,5on5,4
ANA,2021,5on5,7
TOR,2021,5on5,28
CHI,2021,5on5,2
CHI,2021,5on5,21
VAN,2021,5on5,6
CHI,2021,5on5,3
TOR,2021,5on5,35
WPG,2021,5on5,22
SEA,2021,5on5,33
NSH,2021,5on5,12
SJS,2021,5on5,20
COL,2021,5on5,5
SJS,2021,5on5,31
MIN,2021,5on5,48
SJS,2021,5on5,39
ARI,2021,5on5,55
WPG,2021,5on5,2
NYR,2021,5on5,49
NJD,2021,5on5,9
SEA,2021,5on5,11
OTT,2021,5on5,21
ANA,2021,5on5,4
COL,2021,5on5,8
LAK,2021,5on5,28
TBL,2021,5on5,2
PIT,2021,5on5,7
SJS,2021,5on5,32
COL,2021,5on5,22
PIT,2021,5on5,7
OTT,2021,5on5,8
PIT,2021,5on5,5
WSH,2021,5on5,6
SJS,2021,5on5,6
VAN,2021,5on5,14
FLA,2021,5on5,19
PHI,2021,5on5,31
COL,2021,5on5,11
PIT,2021,5on5,16
CBJ,2021,5on5,11
NSH,2021,5on5,4
PHI,2021,5on5,6
DET,2021,5on5,10
ARI,2021,5on5,14
BOS,2021,5on5,14
NSH,2021,5on5,9
DET,2021,5on5,8
DAL,2021,5on5,31
NSH,2021,5on5,5
LAK,2021,5on5,9
PHI,2021,5on5,2
MIN,2021,5on5,10
DET,2021,5on5,6
MTL,2021,5on5,19
MTL,2021,5on5,11
MTL,2021,5on5,21
SJS,2021,5on5,36
PIT,2021,5on5,15
CAR,2021,5on5,5
TBL,2021,5on5,31
VAN,2021,5on5,36
VAN,2021,5on5,5
ARI,2021,5on5,5
WSH,2021,5on5,7
EDM,2021,5on5,27
NSH,2021,5on5,4
TOR,2021,5on5,11
CGY,2021,5on5,3
MTL,2021,5on5,15
STL,2021,5on5,8
OTT,2021,5on5,15
SJS,2021,5on5,16
CGY,2021,5on5,51
FLA,2021,5on5,15
CAR,2021,5on5,10
DAL,2021,5on5,32
PIT,2021,5on5,3
ARI,2021,5on5,2
COL,2021,5on5,15
ANA,2021,5on5,2
COL,2021,5on5,8
BOS,2021,5on5,7
FLA,2021,5on5,13
NSH,2021,5on5,14
CGY,2021,5on5,6
WPG,2021,5on5,3
EDM,2021,5on5,14
MIN,2021,5on5,6
WSH,2021,5on5,8
OTT,2021,5on5,24
NSH,2021,5on5,9
EDM,2021,5on5,12
NYR,2021,5on5,18
FLA,2021,5on5,23
PHI,2021,5on5,19
TOR,2021,5on5,19
PIT,2021,5on5,4
NYI,2021,5on5,11
CBJ,2021,5on5,3
DET,2021,5on5,28
MIN,2021,5on5,3
ARI,2021,5on5,10
TOR,2021,5on5,7
ANA,2021,5on5,3
FLA,2021,5on5,4
VAN,2021,5on5,2
BUF,2021,5on5,11
DAL,2021,5on5,8
ANA,2021,5on5,5
DET,2021,5on5,21
CBJ,2021,5on5,2
ARI,2021,5on5,20
CAR,2021,5on5,21
STL,2021,5on5,14
DAL,2021,5on5,26
VAN,2021,5on5,20
CAR,2021,5on5,15
ANA,2021,5on5,19
DET,2021,5on5,51
SJS,2021,5on5,6
TBL,2021,5on5,19
PHI,2021,5on5,10
MIN,2021,5on5,5
MTL,2021,5on5,4
COL,2021,5on5,19
DAL,2021,5on5,62
BOS,2021,5on5,2
CHI,2021,5on5,3
SEA,2021,5on5,2
LAK,2021,5on5,9
MIN,2021,5on5,44
PIT,2021,5on5,6
WPG,2021,5on5,2
COL,2021,5on5,2
WPG,2021,5on5,9
COL,2021,5on5,9
TBL,2021,5on5,48
CBJ,2021,5on5,3
NJD,2021,5on5,12
ARI,2021,5on5,2
PIT,2021,5on5,12
CAR,2021,5on5,13
NJD,2021,5on5,7
MTL,2021,5on5,12
MTL,2021,5on5,6
FLA,2021,5on5,7
CGY,2021,5on5,6
COL,2021,5on5,8
COL,2021,5on5,18
CAR,2021,5on5,29
LAK,2021,5on5,38
ANA,2021,5on5,11
DAL,2021,5on5,12
PIT,2021,5on5,21
STL,2021,5on5,15
NJD,2021,5on5,4
ARI,2021,5on5,6
WSH,2021,5on5,2
CHI,2021,5on5,6
NJD,2021,5on5,20
ANA,2021,5on5,19
PHI,2021,5on5,47
STL,2021,5on5,14
WSH,2021,5on5,6
BOS,2021,5on5,8
MTL,2021,5on5,21
ANA,2021,5on5,20
TOR,2021,5on5,19
NYI,2021,5on5,14
LAK,2021,5on5,12
NYR,2021,5on5,23
VGK,2021,5on5,8
SEA,2021,5on5,3
COL,2021,5on5,14
BOS,2021,5on5,5
WPG,2021,5on5,9
COL,2021,5on5,4
COL,2021,5on5,7
MTL,2021,5on5,10
WSH,2021,5on5,63
VGK,2021,5on5,36
OTT,2021,5on5,10
CGY,2021,5on5,3
DET,2021,5on5,12
DET,2021,5on5,10
NJD,2021,5on5,5
NSH,2021,5on5,57
CHI,2021,5on5,2
NSH,2021,5on5,5
VGK,2021,5on5,22
TOR,2021,5on5,16
OTT,2021,5on5,3
EDM,2021,5on5,4
VAN,2021,5on5,14
NSH,2021,5on5,17
CHI,2021,5on5,11
FLA,2021,5on5,17
SEA,2021,5on5,49
CHI,2021,5on5,43
PHI,2021,5on5,9
SJS,2021,5on5,5
STL,2021,5on5,10
SJS,2021,5on5,6
LAK,2021,5on5,31
WPG,2021,5on5,19
ARI,2021,5on5,17
MIN,2021,5on5,33
OTT,2021,5on5,5
PHI,2021,5on5,18
NSH,2021,5on5,67
CHI,2021,5on5,23
PIT,2021,5on5,5
ANA,2021,5on5,24
CGY,2021,5on5,71
TOR,2021,5on5,17
SEA,2021,5on5,5
CGY,2021,5on5,15
CHI,2021,5on5,6
ANA,2021,5on5,10
STL,2021,5on5,3
ARI,2021,5on5,35
PHI,2021,5on5,4
PHI,2021,5on5,5
NSH,2021,5on5,34
VAN,2021,5on5,13
PHI,2021,5on5,5
VAN,2021,5on5,10
SEA,2021,5on5,16
FLA,2021,5on5,13
NYI,2021,5on5,20
OTT,2021,5on5,13
NYR,2021,5on5,27
MIN,2021,5on5,6
COL,2021,5on5,11
OTT,2021,5on5,18
NYR,2021,5on5,25
BOS,2021,5on5,12
CHI,2021,5on5,9
LAK,2021,5on5,16
DET,2021,5on5,11
BOS,2021,5on5,15
PIT,2021,5on5,3
TBL,2021,5on5,35
VAN,2021,5on5,6
BOS,2021,5on5,66
STL,2021,5on5,29
STL,2021,5on5,23
VAN,2021,5on5,8
OTT,2021,5on5,4
ANA,2021,5on5,8
DAL,2021,5on5,3
DET,2021,5on5,30
EDM,2021,5on5,12
NJD,2021,5on5,15
CGY,2021,5on5,6
LAK,2021,5on5,20
STL,2021,5on5,7
WSH,2021,5on5,75
LAK,2021,5on5,8
NJD,2021,5on5,17
SJS,2021,5on5,25
NJD,2021,5on5,11
NSH,2021,5on5,11
NYI,2021,5on5,13
PHI,2021,5on5,7
CGY,2021,5on5,43
SJS,2021,5on5,7
NYR,2021,5on5,7
MTL,2021,5on5,41
LAK,2021,5on5,5
CAR,2021,5on5,3
CBJ,2021,5on5,16
DAL,2021,5on5,34
PHI,2021,5on5,4
LAK,2021,5on5,3
TOR,2021,5on5,18
VGK,2021,5on5,3
NSH,2021,5on5,10
DET,2021,5on5,7
OTT,2021,5on5,7
NYR,2021,5on5,26
VAN,2021,5on5,11
NSH,2021,5on5,56
BUF,2021,5on5,15
VGK,2021,5on5,6
PIT,2021,5on5,5
NJD,2021,5on5,12
COL,2021,5on5,50
ARI,2021,5on5,39
CGY,2021,5on5,7
CAR,2021,5on5,56
VGK,2021,5on5,38
COL,2021,5on5,32
CBJ,2021,5on5,15
PHI,2021,5on5,4
DET,2021,5on5,18
WSH,2021,5on5,40
PIT,2021,5on5,67
NYR,2021,5on5,7
LAK,2021,5on5,2
VAN,2021,5on5,7
COL,2021,5on5,7
VGK,2021,5on5,11
TOR,2021,5on5,11
DAL,2021,5on5,40
WSH,2021,5on5,5
SJS,2021,5on5,5
OTT,2021,5on5,8
NJD,2021,5on5,12
PHI,2021,5on5,19
NJD,2021,5on5,16
CBJ,2021,5on5,8
PIT,2021,5on5,62
VGK,2021,5on5,6
BOS,2021,5on5,41
OTT,2021,5on5,10
MTL,2021,5on5,3
PHI,2021,5on5,74
CBJ,2021,5on5,11
FLA,2021,5on5,3
COL,2021,5on5,61
NJD,2021,5on5,9
LAK,2021,5on5,15
MIN,2021,5on5,4
WSH,2021,5on5,8
CBJ,2021,5on5,13
FLA,2021,5on5,10
PIT,2021,5on5,3
ARI,2021,5on5,4
TOR,2021,5on5,26
BOS,2021,5on5,1
PHI,2021,5on5,11
CBJ,2021,5on5,55
DAL,2021,5on5,2
CHI,2021,5on5,57
CHI,2021,5on5,4
STL,2021,5on5,4
BUF,2021,5on5,6
CAR,2021,5on5,9
OTT,2021,5on5,14
WPG,2021,5on5,2
VAN,2021,5on5,8
VGK,2021,5on5,10
CAR,2021,5on5,5
STL,2021,5on5,20
NYI,2021,5on5,4
PHI,2021,5on5,4
OTT,2021,5on5,24
SEA,2021,5on5,5
EDM,2021,5on5,2
TOR,2021,5on5,76
BUF,2021,5on5,33
ARI,2021,5on5,5
CAR,2021,5on5,4
CGY,2021,5on5,8
VGK,2021,5on5,5
MIN,2021,5on5,11
LAK,2021,5on5,8
ARI,2021,5on5,3
OTT,2021,5on5,16
PHI,2021,5on5,3
MIN,2021,5on5,5
NYI,2021,5on5,7
MTL,2021,5on5,7
OTT,2021,5on5,12
SJS,2021,5on5,63
PIT,2021,5on5,20
NJD,2021,5on5,65
OTT,2021,5on5,29
DET,2021,5on5,1
NYR,2021,5on5,7
PIT,2021,5on5,6
NYI,2021,5on5,13
COL,2021,5on5,16
CBJ,2021,5on5,8
BUF,2021,5on5,3
CBJ,2021,5on5,12
FLA,2021,5on5,7
CBJ,2021,5on5,26
ARI,2021,5on5,5
BOS,2021,5on5,4
VGK,2021,5on5,17
OTT,2021,5on5,12
EDM,2021,5on5,29
WPG,2021,5on5,6
DAL,2021,5on5,31
OTT,2021,5on5,11
ANA,2021,5on5,1
NYR,2021,5on5,52
NYR,2021,5on5,12
MIN,2021,5on5,5
WPG,2021,5on5,9
NYI,2021,5on5,14
OTT,2021,5on5,4
PHI,2021,5on5,26
CGY,2021,5on5,7
ANA,2021,5on5,17
STL,2021,5on5,4
MIN,2021,5on5,46
NYR,2021,5on5,31
PHI,2021,5on5,17
STL,2021,5on5,25
VGK,2021,5on5,20
MTL,2021,5on5,10
NSH,2021,5on5,19
SEA,2021,5on5,3
BOS,2021,5on5,7
DET,2021,5on5,13
WSH,2021,5on5,6
BUF,2021,5on5,28
MTL,2021,5on5,29
CBJ,2021,5on5,4
LAK,2021,5on5,3
NSH,2021,5on5,6
CBJ,2021,5on5,8
OTT,2021,5on5,2
SJS,2021,5on5,26
CHI,2021,5on5,20
CBJ,2021,5on5,5
CBJ,2021,5on5,13
CGY,2021,5on5,8
OTT,2021,5on5,4
TOR,2021,5on5,5
MIN,2021,5on5,3
MTL,2021,5on5,4
CBJ,2021,5on5,11
STL,2021,5on5,16
VGK,2021,5on5,2
NJD,2021,5on5,16
NYR,2021,5on5,9
COL,2021,5on5,9
TOR,2021,5on5,38
FLA,2021,5on5,12
CGY,2021,5on5,10
NYI,2021,5on5,44
CGY,2021,5on5,6
EDM,2021,5on5,41
PIT,2021,5on5,14
NJD,2021,5on5,2
WPG,2021,5on5,11
ARI,2021,5on5,7
VGK,2021,5on5,33
EDM,2021,5on5,11
MTL,2021,5on5,3
ANA,2021,5on5,9
VGK,2021,5on5,24
SJS,2021,5on5,32
CBJ,2021,5on5,24
PHI,2021,5on5,6
NJD,2021,5on5,24
STL,2021,5on5,10
NSH,2021,5on5,4
COL,2021,5on5,18
ANA,2021,5on5,3
MTL,2021,5on5,33
FLA,2021,5on5,24
CHI,2021,5on5,9
OTT,2021,5on5,8
NYI,2021,5on5,1
TBL,2021,5on5,12
CHI,2021,5on5,6
CHI,2021,5on5,39
TBL,2021,5on5,5
NYI,2021,5on5,20
MTL,2021,5on5,8
VAN,2021,5on5,17
BUF,2021,5on5,17
ANA,2021,5on5,6
BUF,2021,5on5,2
CAR,2021,5on5,39
CAR,2021,5on5,10
PHI,2021,5on5,17
PIT,2021,5on5,33
PHI,2021,5on5,38
NJD,2021,5on5,8
OTT,2021,5on5,21
EDM,2021,5on5,12
VGK,2021,5on5,14
BOS,2021,5on5,19
ARI,2021,5on5,63
TBL,2021,5on5,26
TOR,2021,5on5,20
FLA,2021,5on5,18
NYR,2021,5on5,3
NYI,2021,5on5,36
SJS,2021,5on5,25
TOR,2021,5on5,18
CHI,2021,5on5,12
ARI,2021,5on5,3
NYR,2021,5on5,3
TOR,2021,5on5,1
STL,2021,5on5,6
SEA,2021,5on5,6
EDM,2021,5on5,17
CBJ,2021,5on5,5
VGK,2021,5on5,5
STL,2021,5on5,5
LAK,2021,5on5,3
NYI,2021,5on5,4
CBJ,2021,5on5,4
EDM,2021,5on5,13
SJS,2021,5on5,13
NYR,2021,5on5,31
VGK,2021,5on5,10
CBJ,2021,5on5,9
MTL,2021,5on5,14
TOR,2021,5on5,51
NYR,2021,5on5,8
ANA,2021,5on5,28
FLA,2021,5on5,15
SJS,2021,5on5,4
FLA,2021,5on5,3
SEA,2021,5on5,12
FLA,2021,5on5,2
DAL,2021,5on5,8
FLA,2021,5on5,12
MTL,2021,5on5,4
SJS,2021,5on5,18
TOR,2021,5on5,30
BUF,2021,5on5,17
CGY,2021,5on5,29
EDM,2021,5on5,33
VAN,2021,5on5,25
NYR,2021,5on5,4
PHI,2021,5on5,2
CHI,2021,5on5,7
PHI,2021,5on5,9
PHI,2021,5on5,18
FLA,2021,5on5,9
WSH,2021,5on5,4
CHI,2021,5on5,4
FLA,2021,5on5,28
OTT,2021,5on5,13
VAN,2021,5on5,3
VAN,2021,5on5,3
COL,2021,5on5,3
TOR,2021,5on5,21
COL,2021,5on5,52
BUF,2021,5on5,14
MIN,2021,5on5,10
PHI,2021,5on5,8
TOR,2021,5on5,27
BUF,2021,5on5,17
STL,2021,5on5,15
MIN,2021,5on5,19
STL,2021,5on5,14
MTL,2021,5on5,3
BOS,2021,5on5,4
CGY,2021,5on5,9
MTL,2021,5on5,48
BUF,2021,5on5,8
NYI,2021,5on5,20
CAR,2021,5on5,5
NJD,2021,5on5,4
FLA,2021,5on5,10
SEA,2021,5on5,3
WSH,2021,5on5,6
CAR,2021,5on5,21
CHI,2021,5on5,11
MIN,2021,5on5,28
NJD,2021,5on5,6
VAN,2021,5on5,8
BUF,2021,5on5,3
NYR,2021,5on5,4
EDM,2021,5on5,11
DAL,2021,5on5,11
CAR,2021,5on5,20
DAL,2021,5on5,72
NYR,2021,5on5,6
WSH,2021,5on5,9
ARI,2021,5on5,4
NJD,2021,5on5,8
PIT,2021,5on5,2
MTL,2021,5on5,2
WSH,2021,5on5,35
CHI,2021,5on5,4
NSH,2021,5on5,17
LAK,2021,5on5,18
BOS,2021,5on5,4
MTL,2021,5on5,41
WSH,2021,5on5,16
VGK,2021,5on5,6
BUF,2021,5on5,14
PIT,2021,5on5,8
VAN,2021,5on5,9
WSH,2021,5on5,2
NSH,2021,5on5,19
CGY,2021,5on5,12
TOR,2021,5on5,12
CAR,2021,5on5,16
BUF,2021,5on5,3
PIT,2021,5on5,8
ARI,2021,5on5,18
STL,2021,5on5,9
WPG,2021,5on5,10
TOR,2021,5on5,6
STL,2021,5on5,4
ARI,2021,5on5,3
EDM,2021,5on5,14
ARI,2021,5on5,3
CAR,2021,5on5,12
TOR,2021,5on5,6
WPG,2021,5on5,42
NYR,2021,5on5,2
DET,2021,5on5,17
DET,2021,5on5,5
VGK,2021,5on5,20
PHI,2021,5on5,2
DAL,2021,5on5,8
OTT,2021,5on5,22
CHI,2021,5on5,37
NJD,2021,5on5,10
SEA,2021,5on5,5
BUF,2021,5on5,6
OTT,2021,5on5,19
PHI,2021,5on5,12
CHI,2021,5on5,51
ARI,2021,5on5,12
PIT,2021,5on5,15
DAL,2021,5on5,30
CBJ,2021,5on5,5
TOR,2021,5on5,19
BOS,2021,5on5,17
PHI,2021,5on5,21
WPG,2021,5on5,1
FLA,2021,5on5,44
TOR,2021,5on5,23
ARI,2021,5on5,2
WPG,2021,5on5,33
COL,2021,5on5,27
VGK,2021,5on5,42
WSH,2021,5on5,8
NYI,2021,5on5,2
SJS,2021,5on5,14
ARI,2021,5on5,30
NJD,2021,5on5,41
MTL,2021,5on5,7
LAK,2021,5on5,5
FLA,2021,5on5,24
VGK,2021,5on5,12
ARI,2021,5on5,19
PIT,2021,5on5,14
PIT,2021,5on5,12
NYR,2021,5on5,45
SJS,2021,5on5,3
SEA,2021,5on5,3
MTL,2021,5on5,6
ANA,2021,5on5,29
COL,2021,5on5,19
CBJ,2021,5on5,12
PIT,2021,5on5,60
ANA,2021,5on5,19
VGK,2021,5on5,9
NJD,2021,5on5,4
WSH,2021,5on5,7
CHI,2021,5on5,7
EDM,2021,5on5,5
PIT,2021,5on5,6
BOS,2021,5on5,8
DAL,2021,5on5,29
TBL,2021,5on5,49
DET,2021,5on5,15
MIN,2021,5on5,6
BUF,2021,5on5,35
MIN,2021,5on5,41
ARI,2021,5on5,14
NSH,2021,5on5,21
ARI,2021,5on5,3
CGY,2021,5on5,14
OTT,2021,5on5,12
SEA,2021,5on5,10
CAR,2021,5on5,12
CHI,2021,5on5,9
TBL,2021,5on5,13
LAK,2021,5on5,10
ARI,2021,5on5,22
CBJ,2021,5on5,51
NSH,2021,5on5,23
ANA,2021,5on5,15
VGK,2021,5on5,8
NYI,2021,5on5,28
EDM,2021,5on5,23
DET,2021,5on5,35
SJS,2021,5on5,1
DET,2021,5on5,3
PIT,2021,5on5,17
BUF,2021,5on5,56
CAR,2021,5on5,8
WSH,2021,5on5,6
MIN,2021,5on5,65
TOR,2021,5on5,34
EDM,2021,5on5,1
SJS,2021,5on5,18
ANA,2021,5on5,10
NYI,2021,5on5,1
NYI,2021,5on5,5
SJS,2021,5on5,17
COL,2021,5on5,6
VAN,2021,5on5,59
NJD,2021,5on5,6
ARI,2021,5on5,13
WSH,2021,5on5,10
DET,2021,5on5,9
LAK,2021,5on5,2
CHI,2021,5on5,22
TBL,2021,5on5,12
EDM,2021,5on5,10
PHI,2021,5on5,5
LAK,2021,5on5,32
BOS,2021,5on5,45
BOS,2021,5on5,4
PIT,2021,5on5,4
NJD,2021,5on5,10
TBL,2021,5on5,62
LAK,2021,5on5,24
SJS,2021,5on5,4
MTL,2021,5on5,7
CBJ,2021,5on5,10
FLA,2021,5on5,10
FLA,2021,5on5,32
BUF,2021,5on5,19
WPG,2021,5on5,7
PIT,2021,5on5,6
BUF,2021,5on5,43
EDM,2021,5on5,18
EDM,2021,5on5,12
MIN,2021,5on5,62
WSH,2021,5on5,59
TBL,2021,5on5,4
ANA,2021,5on5,7
CHI,2021,5on5,7
CGY,2021,5on5,15
WPG,2021,5on5,7
PIT,2021,5on5,2
PHI,2021,5on5,8
CAR,2021,5on5,9
DAL,2021,5on5,19
TOR,2021,5on5,6
COL,2021,5on5,64
TOR,2021,5on5,7
NJD,2021,5on5,3
PIT,2021,5on5,6
OTT,2021,5on5,7
EDM,2021,5on5,3
STL,2021,5on5,54
CBJ,2021,5on5,34
COL,2021,5on5,9
VGK,2021,5on5,4
ARI,2021,5on5,7
VAN,2021,5on5,4
FLA,2021,5on5,2
BUF,2021,5on5,30
VGK,2021,5on5,4
FLA,2021,5on5,3
SEA,2021,5on5,16
MIN,2021,5on5,5
STL,2021,5on5,12
BOS,2021,5on5,36
MTL,2021,5on5,5
PIT,2021,5on5,12
LAK,2021,5on5,9
NSH,2021,5on5,5
CHI,2021,5on5,6
TBL,2021,5on5,4
TOR,2021,5on5,48
CBJ,2021,5on5,6
CGY,2021,5on5,52
COL,2021,5on5,13
SJS,2021,5on5,9
MTL,2021,5on5,3
NSH,2021,5on5,8
MIN,2021,5on5,49
EDM,2021,5on5,7
BUF,2021,5on5,17
MIN,2021,5on5,4
SJS,2021,5on5,32
EDM,2021,5on5,3
VAN,2021,5on5,2
MIN,2021,5on5,3
VGK,2021,5on5,6
WSH,2021,5on5,4
STL,2021,5on5,67
NYR,2021,5on5,11
DAL,2021,5on5,20
WSH,2021,5on5,7
TOR,2021,5on5,53
VAN,2021,5on5,14
SEA,2021,5on5,29
NYI,2021,5on5,7
MTL,2021,5on5,7
WSH,2021,5on5,3
BUF,2021,5on5,2
CHI,2021,5on5,2
DAL,2021,5on5,13
DET,2021,5on5,18
DET,2021,5on5,9
WPG,2021,5on5,23
NJD,2021,5on5,4
VAN,2021,5on5,38
OTT,2021,5on5,61
VAN,2021,5on5,6
WPG,2021,5on5,23
VAN,2021,5on5,4
DET,2021,5on5,16
TBL,2021,5on5,65
PHI,2021,5on5,6
ARI,2021,5on5,12
BUF,2021,5on5,4
BOS,2021,5on5,6
NSH,2021,5on5,9
MIN,2021,5on5,12
NYR,2021,5on5,7
MTL,2021,5on5,2
WSH,2021,5on5,9
OTT,2021,5on5,28
OTT,2021,5on5,4
VGK,2021,5on5,5
ANA,2021,5on5,13
CAR,2021,5on5,31
CBJ,2021,5on5,2
NJD,2021,5on5,15
CBJ,2021,5on5,5
MIN,2021,5on5,23
VAN,2021,5on5,13
PIT,2021,5on5,3
DET,2021,5on5,40
COL,2021,5on5,31
ARI,2021,5on5,4
WSH,2021,5on5,30
NYR,2021,5on5,16
CHI,2021,5on5,6
MTL,2021,5on5,4
NJD,2021,5on5,2
BUF,2021,5on5,26
STL,2021,5on5,2
BUF,2021,5on5,34
TOR,2021,5on5,16
CBJ,2021,5on5,24
LAK,2021,5on5,5
NYR,2021,5on5,2
NYR,2021,5on5,5
PHI,2021,5on5,29
NYR,2021,5on5,6
COL,2021,5on5,10
FLA,2021,5on5,11
MIN,2021,5on5,3
ANA,2021,5on5,13
COL,2021,5on5,18
NYI,2021,5on5,16
PHI,2021,5on5,6
BOS,2021,5on5,13
LAK,2021,5on5,3
NSH,2021,5on5,20
MTL,2021,5on5,3
DET,2021,5on5,62
NJD,2021,5on5,13
WSH,2021,5on5,49
MIN,2021,5on5,22
SJS,2021,5on5,27
TBL,2021,5on5,40
ANA,2021,5on5,26
TOR,2021,5on5,16
BUF,2021,5on5,10
CBJ,2021,5on5,3
CGY,2021,5on5,8
NJD,2021,5on5,10
COL,2021,5on5,15
NYI,2021,5on5,24
WPG,2021,5on5,8
EDM,2021,5on5,2
VGK,2021,5on5,2
FLA,2021,5on5,37
