team,season,situation,games_played
NSH,2024,5on5,2
STL,2024,5on5,17
MTL,2024,5on5,46
SJS,2024,5on5,2
DET,2024,5on5,45
CHI,2024,5on5,39
PIT,2024,5on5,3
DAL,2024,5on5,13
COL,2024,5on5,10
BUF,2024,5on5,7
TOR,2024,5on5,3
STL,2024,5on5,2
EDM,2024,5on5,7
MIN,2024,5on5,19
VGK,2024,5on5,8
WSH,2024,5on5,2
CHI,2024,5on5,47
FLA,2024,5on5,7
BUF,2024,5on5,4
VGK,2024,5on5,7
WPG,2024,5on5,34
DAL,2024,5on5,16
SJS,2024,5on5,11
WPG,2024,5on5,20
CBJ,2024,5on5,6
NSH,2024,5on5,8
TOR,2024,5on5,37
BUF,2024,5on5,6
PHI,2024,5on5,36
TBL,2024,5on5,16
STL,2024,5on5,11
ANA,2024,5on5,8
BOS,2024,5on5,14
CAR,2024,5on5,3
VGK,2024,5on5,16
NYI,2024,5on5,5
PIT,2024,5on5,4
MIN,2024,5on5,8
OTT,2024,5on5,13
COL,2024,5on5,5
NSH,2024,5on5,21
EDM,2024,5on5,18
OTT,2024,5on5,9
WPG,2024,5on5,71
NJD,2024,5on5,6
DAL,2024,5on5,2
SEA,2024,5on5,16
EDM,2024,5on5,12
DET,2024,5on5,7
OTT,2024,5on5,56
STL,2024,5on5,18
CHI,2024,5on5,8
CBJ,2024,5on5,5
CGY,2024,5on5,4
SJS,2024,5on5,9
CAR,2024,5on5,2
NSH,2024,5on5,52
UTA,2024,5on5,8
DAL,2024,5on5,15
PHI,2024,5on5,4
WSH,2024,5on5,8
CGY,2024,5on5,12
PHI,2024,5on5,30
WSH,2024,5on5,59
NSH,2024,5on5,10
COL,2024,5on5,76
NYR,2024,5on5,13
CAR,2024,5on5,27
CGY,2024,5on5,7
VAN,2024,5on5,18
VAN,2024,5on5,3
SJS,2024,5on5,12
BOS,2024,5on5,4
PIT,2024,5on5,5
NJD,2024,5on5,27
SEA,2024,5on5,33
TBL,2024,5on5,23
STL,2024,5on5,9
COL,2024,5on5,4
PIT,2024,5on5,4
NSH,2024,5on5,22
PIT,2024,5on5,79
BOS,2024,5on5,14
SJS,2024,5on5,3
COL,2024,5on5,7
SEA,2024,5on5,18
STL,2024,5on5,22
BOS,2024,5on5,2
SJS,2024,5on5,38
BOS,2024,5on5,10
NYR,2024,5on5,2
LAK,2024,5on5,15
UTA,2024,5on5,6
VGK,2024,5on5,10
COL,2024,5on5,35
COL,2024,5on5,11
ANA,2024,5on5,40
NYI,2024,5on5,13
EDM,2024,5on5,3
CHI,2024,5on5,9
NYR,2024,5on5,1
BOS,2024,5on5,11
PIT,2024,5on5,4
VGK,2024,5on5,35
OTT,2024,5on5,21
MIN,2024,5on5,33
NSH,2024,5on5,19
SJS,2024,5on5,24
LAK,2024,5on5,11
CHI,2024,5on5,5
FLA,2024,5on5,38
EDM,2024,5on5,8
WSH,2024,5on5,21
STL,2024,5on5,58
SEA,2024,5on5,20
CGY,2024,5on5,8
NYR,2024,5on5,1
BUF,2024,5on5,6
CAR,2024,5on5,34
TOR,2024,5on5,13
LAK,2024,5on5,20
VAN,2024,5on5,24
BUF,2024,5on5,23
MTL,2024,5on5,69
LAK,2024,5on5,14
CHI,2024,5on5,18
STL,2024,5on5,16
DAL,2024,5on5,3
NYR,2024,5on5,7
SJS,2024,5on5,42
STL,2024,5on5,6
NSH,2024,5on5,38
ANA,2024,5on5,23
MIN,2024,5on5,35
CHI,2024,5on5,5
MIN,2024,5on5,20
SEA,2024,5on5,17
TBL,2024,5on5,7
CHI,2024,5on5,7
OTT,2024,5on5,54
LAK,2024,5on5,9
CBJ,2024,5on5,17
NSH,2024,5on5,6
BUF,2024,5on5,4
NJD,2024,5on5,3
CBJ,2024,5on5,12
NSH,2024,5on5,11
TBL,2024,5on5,6
VGK,2024,5on5,31
SJS,2024,5on5,2
STL,2024,5on5,2
PIT,2024,5on5,3
PIT,2024,5on5,5
LAK,2024,5on5,16
NSH,2024,5on5,5
SEA,2024,5on5,1
TOR,2024,5on5,10
CHI,2024,5on5,2
CHI,2024,5on5,7
ANA,2024,5on5,3
NYI,2024,5on5,43
ANA,2024,5on5,31
VAN,2024,5on5,51
FLA,2024,5on5,32
DET,2024,5on5,7
BUF,2024,5on5,15
PIT,2024,5on5,11
NJD,2024,5on5,16
OTT,2024,5on5,2
DAL,2024,5on5,5
VAN,2024,5on5,2
EDM,2024,5on5,2
EDM,2024,5on5,3
FLA,2024,5on5,12
BUF,2024,5on5,21
NYR,2024,5on5,2
VGK,2024,5on5,45
SJS,2024,5on5,27
TBL,2024,5on5,5
CHI,2024,5on5,1
SJS,2024,5on5,2
CAR,2024,5on5,70
BOS,2024,5on5,37
MTL,2024,5on5,74
SJS,2024,5on5,9
CAR,2024,5on5,10
NYI,2024,5on5,6
MTL,2024,5on5,15
CBJ,2024,5on5,32
DAL,2024,5on5,10
TOR,2024,5on5,11
BUF,2024,5on5,2
NSH,2024,5on5,13
ANA,2024,5on5,3
NJD,2024,5on5,7
SEA,2024,5on5,2
NJD,2024,5on5,14
MIN,2024,5on5,13
NSH,2024,5on5,60
LAK,2024,5on5,11
EDM,2024,5on5,18
VAN,2024,5on5,3
PIT,2024,5on5,6
CHI,2024,5on5,3
EDM,2024,5on5,10
PHI,2024,5on5,22
NYI,2024,5on5,48
BOS,2024,5on5,43
TOR,2024,5on5,23
NSH,2024,5on5,14
COL,2024,5on5,4
BOS,2024,5on5,6
COL,2024,5on5,64
OTT,2024,5on5,10
EDM,2024,5on5,15
CHI,2024,5on5,7
STL,2024,5on5,5
CBJ,2024,5on5,11
MIN,2024,5on5,7
TOR,2024,5on5,46
DAL,2024,5on5,28
OTT,2024,5on5,26
CBJ,2024,5on5,8
MIN,2024,5on5,28
NYR,2024,5on5,11
DET,2024,5on5,4
VAN,2024,5on5,4
WSH,2024,5on5,26
VAN,2024,5on5,30
VAN,2024,5on5,3
BOS,2024,5on5,9
ANA,2024,5on5,5
CHI,2024,5on5,5
DAL,2024,5on5,8
COL,2024,5on5,10
CGY,2024,5on5,45
NSH,2024,5on5,8
NYR,2024,5on5,3
NYI,2024,5on5,7
NYR,2024,5on5,21
EDM,2024,5on5,65
BOS,2024,5on5,18
MTL,2024,5on5,7
NJD,2024,5on5,58
BUF,2024,5on5,13
NSH,2024,5on5,14
VGK,2024,5on5,13
CGY,2024,5on5,2
DET,2024,5on5,5
CGY,2024,5on5,6
DET,2024,5on5,12
STL,2024,5on5,34
VAN,2024,5on5,4
NSH,2024,5on5,11
PIT,2024,5on5,3
TBL,2024,5on5,32
CGY,2024,5on5,19
CAR,2024,5on5,32
CAR,2024,5on5,3
PIT,2024,5on5,2
CGY,2024,5on5,10
NYI,2024,5on5,28
VAN,2024,5on5,14
MTL,2024,5on5,12
MTL,2024,5on5,61
NYI,2024,5on5,12
STL,2024,5on5,3
CBJ,2024,5on5,2
TBL,2024,5on5,5
SEA,2024,5on5,20
ANA,2024,5on5,19
SJS,2024,5on5,3
DAL,2024,5on5,54
CAR,2024,5on5,11
UTA,2024,5on5,10
WPG,2024,5on5,7
NYI,2024,5on5,18
NYI,2024,5on5,3
CGY,2024,5on5,14
WSH,2024,5on5,25
MTL,2024,5on5,8
DET,2024,5on5,23
MIN,2024,5on5,30
BUF,2024,5on5,16
CBJ,2024,5on5,3
VAN,2024,5on5,2
NJD,2024,5on5,6
CGY,2024,5on5,37
FLA,2024,5on5,7
DET,2024,5on5,7
UTA,2024,5on5,31
COL,2024,5on5,3
DAL,2024,5on5,5
CHI,2024,5on5,6
VAN,2024,5on5,22
CGY,2024,5on5,3
EDM,2024,5on5,5
WSH,2024,5on5,29
OTT,2024,5on5,19
BOS,2024,5on5,7
MIN,2024,5on5,17
CBJ,2024,5on5,18
LAK,2024,5on5,38
CBJ,2024,5on5,39
PHI,2024,5on5,28
CGY,2024,5on5,1
NJD,2024,5on5,19
PHI,2024,5on5,16
CGY,2024,5on5,6
PHI,2024,5on5,5
COL,2024,5on5,7
CAR,2024,5on5,73
BUF,2024,5on5,10
CGY,2024,5on5,8
CGY,2024,5on5,4
LAK,2024,5on5,53
MTL,2024,5on5,4
VGK,2024,5on5,63
MTL,2024,5on5,33
NYI,2024,5on5,57
DET,2024,5on5,7
COL,2024,5on5,25
BUF,2024,5on5,7
CAR,2024,5on5,6
DAL,2024,5on5,48
WSH,2024,5on5,5
TOR,2024,5on5,22
WSH,2024,5on5,18
VAN,2024,5on5,5
OTT,2024,5on5,2
ANA,2024,5on5,11
WPG,2024,5on5,4
SEA,2024,5on5,25
LAK,2024,5on5,15
LAK,2024,5on5,27
UTA,2024,5on5,9
SJS,2024,5on5,3
LAK,2024,5on5,10
CGY,2024,5on5,10
PIT,2024,5on5,7
TOR,2024,5on5,5
PIT,2024,5on5,14
NJD,2024,5on5,33
EDM,2024,5on5,12
UTA,2024,5on5,16
CHI,2024,5on5,2
CBJ,2024,5on5,1
NYI,2024,5on5,11
OTT,2024,5on5,5
CBJ,2024,5on5,10
VAN,2024,5on5,20
PHI,2024,5on5,5
TBL,2024,5on5,62
PIT,2024,5on5,1
DAL,2024,5on5,9
CAR,2024,5on5,37
CHI,2024,5on5,2
NJD,2024,5on5,5
SJS,2024,5on5,24
MIN,2024,5on5,8
MIN,2024,5on5,7
CHI,2024,5on5,4
WPG,2024,5on5,36
WPG,2024,5on5,13
VAN,2024,5on5,54
NSH,2024,5on5,14
FLA,2024,5on5,57
BOS,2024,5on5,15
VAN,2024,5on5,10
LAK,2024,5on5,14
FLA,2024,5on5,23
OTT,2024,5on5,9
EDM,2024,5on5,3
UTA,2024,5on5,14
NYI,2024,5on5,3
CBJ,2024,5on5,7
NYR,2024,5on5,8
DAL,2024,5on5,66
SJS,2024,5on5,5
PHI,2024,5on5,12
SJS,2024,5on5,8
CHI,2024,5on5,7
ANA,2024,5on5,14
BUF,2024,5on5,10
BUF,2024,5on5,3
CGY,2024,5on5,6
OTT,2024,5on5,4
VAN,2024,5on5,18
STL,2024,5on5,45
COL,2024,5on5,4
BUF,2024,5on5,48
SJS,2024,5on5,8
WSH,2024,5on5,17
LAK,2024,5on5,3
CAR,2024,5on5,2
EDM,2024,5on5,57
NSH,2024,5on5,9
TOR,2024,5on5,2
BUF,2024,5on5,3
SJS,2024,5on5,3
WPG,2024,5on5,17
TBL,2024,5on5,17
MTL,2024,5on5,38
EDM,2024,5on5,54
NJD,2024,5on5,38
DAL,2024,5on5,19
BOS,2024,5on5,5
DET,2024,5on5,11
LAK,2024,5on5,71
SJS,2024,5on5,8
VAN,2024,5on5,3
ANA,2024,5on5,73
CGY,2024,5on5,36
NSH,2024,5on5,2
PHI,2024,5on5,52
SEA,2024,5on5,5
OTT,2024,5on5,6
STL,2024,5on5,25
LAK,2024,5on5,43
TBL,2024,5on5,6
DAL,2024,5on5,16
PHI,2024,5on5,26
SJS,2024,5on5,2
CHI,2024,5on5,12
NYR,2024,5on5,7
EDM,2024,5on5,6
PHI,2024,5on5,21
STL,2024,5on5,20
PHI,2024,5on5,39
VAN,2024,5on5,21
NYR,2024,5on5,42
MIN,2024,5on5,21
DAL,2024,5on5,1
SJS,2024,5on5,30
NJD,2024,5on5,13
BUF,2024,5on5,37
CAR,2024,5on5,11
VAN,2024,5on5,22
PIT,2024,5on5,14
CAR,2024,5on5,16
SJS,2024,5on5,2
SJS,2024,5on5,50
ANA,2024,5on5,3
BOS,2024,5on5,26
TBL,2024,5on5,11
MIN,2024,5on5,36
TOR,2024,5on5,12
SEA,2024,5on5,19
BOS,2024,5on5,14
BUF,2024,5on5,10
CBJ,2024,5on5,25
SJS,2024,5on5,5
BOS,2024,5on5,4
SEA,2024,5on5,13
PIT,2024,5on5,3
UTA,2024,5on5,18
NYI,2024,5on5,4
VAN,2024,5on5,36
MTL,2024,5on5,22
BUF,2024,5on5,21
STL,2024,5on5,19
CAR,2024,5on5,5
WSH,2024,5on5,10
COL,2024,5on5,9
OTT,2024,5on5,2
DAL,2024,5on5,1
WSH,2024,5on5,77
NJD,2024,5on5,6
CBJ,2024,5on5,12
BUF,2024,5on5,9
VGK,2024,5on5,5
CHI,2024,5on5,7
CHI,2024,5on5,2
CAR,2024,5on5,7
OTT,2024,5on5,28
BUF,2024,5on5,10
NYI,2024,5on5,10
VAN,2024,5on5,19
SEA,2024,5on5,73
NSH,2024,5on5,16
EDM,2024,5on5,7
BUF,2024,5on5,8
NYI,2024,5on5,28
TBL,2024,5on5,24
SJS,2024,5on5,7
BOS,2024,5on5,7
CGY,2024,5on5,17
DET,2024,5on5,76
MTL,2024,5on5,18
CHI,2024,5on5,26
SEA,2024,5on5,3
EDM,2024,5on5,15
DAL,2024,5on5,12
BUF,2024,5on5,72
OTT,2024,5on5,34
LAK,2024,5on5,24
CHI,2024,5on5,5
PHI,2024,5on5,8
BOS,2024,5on5,5
VGK,2024,5on5,4
NJD,2024,5on5,10
COL,2024,5on5,56
TOR,2024,5on5,6
VGK,2024,5on5,11
OTT,2024,5on5,43
NYI,2024,5on5,18
ANA,2024,5on5,29
CHI,2024,5on5,3
FLA,2024,5on5,9
MIN,2024,5on5,5
MTL,2024,5on5,11
COL,2024,5on5,11
TOR,2024,5on5,12
MTL,2024,5on5,8
CGY,2024,5on5,5
SJS,2024,5on5,18
TOR,2024,5on5,7
NSH,2024,5on5,26
VGK,2024,5on5,7
DAL,2024,5on5,35
NSH,2024,5on5,22
BUF,2024,5on5,3
NYR,2024,5on5,3
STL,2024,5on5,2
NYI,2024,5on5,14
NYI,2024,5on5,18
VGK,2024,5on5,12
STL,2024,5on5,13
CHI,2024,5on5,4
UTA,2024,5on5,37
SJS,2024,5on5,6
COL,2024,5on5,8
CAR,2024,5on5,4
CHI,2024,5on5,25
CGY,2024,5on5,12
NJD,2024,5on5,30
COL,2024,5on5,3
UTA,2024,5on5,7
TOR,2024,5on5,19
NYR,2024,5on5,17
VAN,2024,5on5,13
CHI,2024,5on5,2
VAN,2024,5on5,13
PHI,2024,5on5,8
NSH,2024,5on5,4
NSH,2024,5on5,13
EDM,2024,5on5,4
WSH,2024,5on5,59
LAK,2024,5on5,5
MIN,2024,5on5,5
MIN,2024,5on5,66
STL,2024,5on5,24
VAN,2024,5on5,14
TOR,2024,5on5,58
NYR,2024,5on5,1
COL,2024,5on5,1
BOS,2024,5on5,3
LAK,2024,5on5,3
NYI,2024,5on5,6
OTT,2024,5on5,19
CAR,2024,5on5,9
STL,2024,5on5,59
PIT,2024,5on5,7
MIN,2024,5on5,11
PIT,2024,5on5,3
FLA,2024,5on5,16
NYI,2024,5on5,15
SJS,2024,5on5,6
EDM,2024,5on5,7
VAN,2024,5on5,11
CGY,2024,5on5,8
STL,2024,5on5,5
DAL,2024,5on5,34
EDM,2024,5on5,9
CHI,2024,5on5,15
CAR,2024,5on5,10
DET,2024,5on5,5
VAN,2024,5on5,14
CBJ,2024,5on5,22
EDM,2024,5on5,40
STL,2024,5on5,6
VGK,2024,5on5,24
WSH,2024,5on5,14
PIT,2024,5on5,5
ANA,2024,5on5,4
SEA,2024,5on5,9
DAL,2024,5on5,25
EDM,2024,5on5,5
TOR,2024,5on5,15
ANA,2024,5on5,2
ANA,2024,5on5,3
NYR,2024,5on5,5
WPG,2024,5on5,8
EDM,2024,5on5,21
EDM,2024,5on5,11
CHI,2024,5on5,2
CAR,2024,5on5,12
UTA,2024,5on5,8
BOS,2024,5on5,43
CHI,2024,5on5,9
ANA,2024,5on5,8
ANA,2024,5on5,3
MIN,2024,5on5,15
COL,2024,5on5,41
CBJ,2024,5on5,13
VAN,2024,5on5,15
TOR,2024,5on5,11
EDM,2024,5on5,5
FLA,2024,5on5,66
PHI,2024,5on5,4
SEA,2024,5on5,13
PHI,2024,5on5,8
CHI,2024,5on5,10
NYR,2024,5on5,6
DAL,2024,5on5,13
CAR,2024,5on5,8
CHI,2024,5on5,15
PIT,2024,5on5,4
CHI,2024,5on5,18
SJS,2024,5on5,3
CGY,2024,5on5,1
ANA,2024,5on5,8
PIT,2024,5on5,12
NJD,2024,5on5,8
TBL,2024,5on5,8
SEA,2024,5on5,6
EDM,2024,5on5,8
NYI,2024,5on5,2
OTT,2024,5on5,1
PIT,2024,5on5,6
DET,2024,5on5,7
PHI,2024,5on5,13
CAR,2024,5on5,6
NYI,2024,5on5,10
BUF,2024,5on5,11
EDM,2024,5on5,16
LAK,2024,5on5,48
SJS,2024,5on5,17
NJD,2024,5on5,35
VAN,2024,5on5,12
SJS,2024,5on5,3
PHI,2024,5on5,6
UTA,2024,5on5,8
TOR,2024,5on5,2
VGK,2024,5on5,9
OTT,2024,5on5,31
STL,2024,5on5,17
NYI,2024,5on5,10
CBJ,2024,5on5,5
BUF,2024,5on5,66
WPG,2024,5on5,7
BUF,2024,5on5,18
WSH,2024,5on5,67
NJD,2024,5on5,3
NJD,2024,5on5,22
CHI,2024,5on5,4
CGY,2024,5on5,19
TBL,2024,5on5,7
WPG,2024,5on5,5
TBL,2024,5on5,4
STL,2024,5on5,11
TBL,2024,5on5,20
LAK,2024,5on5,18
SJS,2024,5on5,1
DET,2024,5on5,8
NYI,2024,5on5,9
COL,2024,5on5,5
LAK,2024,5on5,18
CHI,2024,5on5,28
CAR,2024,5on5,2
VAN,2024,5on5,2
BOS,2024,5on5,19
WPG,2024,5on5,5
WSH,2024,5on5,7
BUF,2024,5on5,20
LAK,2024,5on5,21
MIN,2024,5on5,3
WPG,2024,5on5,47
BOS,2024,5on5,6
PHI,2024,5on5,10
TBL,2024,5on5,40
UTA,2024,5on5,16
UTA,2024,5on5,12
NSH,2024,5on5,8
ANA,2024,5on5,27
TBL,2024,5on5,13
CHI,2024,5on5,3
COL,2024,5on5,37
DAL,2024,5on5,5
SEA,2024,5on5,25
STL,2024,5on5,3
CGY,2024,5on5,3
SJS,2024,5on5,7
PHI,2024,5on5,18
UTA,2024,5on5,7
CHI,2024,5on5,14
EDM,2024,5on5,6
SJS,2024,5on5,5
TBL,2024,5on5,12
CHI,2024,5on5,4
BOS,2024,5on5,9
DET,2024,5on5,37
SJS,2024,5on5,6
OTT,2024,5on5,8
OTT,2024,5on5,42
MIN,2024,5on5,2
SJS,2024,5on5,61
NJD,2024,5on5,30
MTL,2024,5on5,51
CAR,2024,5on5,10
TOR,2024,5on5,7
WSH,2024,5on5,50
VAN,2024,5on5,8
MIN,2024,5on5,49
COL,2024,5on5,17
CGY,2024,5on5,53
BOS,2024,5on5,29
OTT,2024,5on5,7
TOR,2024,5on5,24
NJD,2024,5on5,2
WSH,2024,5on5,35
SJS,2024,5on5,13
PHI,2024,5on5,40
CHI,2024,5on5,67
COL,2024,5on5,8
BUF,2024,5on5,21
CBJ,2024,5on5,62
TBL,2024,5on5,36
CBJ,2024,5on5,4
DET,2024,5on5,8
EDM,2024,5on5,10
NYI,2024,5on5,30
EDM,2024,5on5,7
CHI,2024,5on5,7
CAR,2024,5on5,5
CBJ,2024,5on5,5
VAN,2024,5on5,36
NYR,2024,5on5,3
DAL,2024,5on5,11
LAK,2024,5on5,44
UTA,2024,5on5,11
ANA,2024,5on5,10
CBJ,2024,5on5,18
CHI,2024,5on5,10
DAL,2024,5on5,7
NYR,2024,5on5,12
PIT,2024,5on5,11
BUF,2024,5on5,45
BOS,2024,5on5,12
MTL,2024,5on5,5
BOS,2024,5on5,63
WSH,2024,5on5,15
CBJ,2024,5on5,7
BUF,2024,5on5,4
SJS,2024,5on5,3
MIN,2024,5on5,7
OTT,2024,5on5,19
NYI,2024,5on5,15
MTL,2024,5on5,20
DET,2024,5on5,24
BOS,2024,5on5,18
DAL,2024,5on5,4
NYR,2024,5on5,29
VGK,2024,5on5,4
PIT,2024,5on5,11
CHI,2024,5on5,6
WSH,2024,5on5,18
SJS,2024,5on5,2
DAL,2024,5on5,10
VAN,2024,5on5,10
UTA,2024,5on5,4
CAR,2024,5on5,13
MIN,2024,5on5,15
CHI,2024,5on5,8
EDM,2024,5on5,11
WSH,2024,5on5,5
NYR,2024,5on5,6
MTL,2024,5on5,5
MIN,2024,5on5,10
BUF,2024,5on5,9
NSH,2024,5on5,13
ANA,2024,5on5,6
PHI,2024,5on5,17
CBJ,2024,5on5,7
OTT,2024,5on5,56
VAN,2024,5on5,2
COL,2024,5on5,22
VAN,2024,5on5,12
FLA,2024,5on5,20
BUF,2024,5on5,7
MIN,2024,5on5,17
FLA,2024,5on5,3
VAN,2024,5on5,22
CAR,2024,5on5,8
MTL,2024,5on5,13
FLA,2024,5on5,25
CAR,2024,5on5,1
DAL,2024,5on5,18
VAN,2024,5on5,6
BUF,2024,5on5,52
ANA,2024,5on5,23
LAK,2024,5on5,9
SJS,2024,5on5,2
BUF,2024,5on5,4
WPG,2024,5on5,3
NJD,2024,5on5,27
OTT,2024,5on5,6
COL,2024,5on5,14
SJS,2024,5on5,1
DET,2024,5on5,6
PIT,2024,5on5,15
NYI,2024,5on5,22
EDM,2024,5on5,8
OTT,2024,5on5,53
CAR,2024,5on5,33
TOR,2024,5on5,35
ANA,2024,5on5,21
CHI,2024,5on5,17
NYI,2024,5on5,14
EDM,2024,5on5,6
NYR,2024,5on5,12
TOR,2024,5on5,8
DET,2024,5on5,4
WPG,2024,5on5,27
CHI,2024,5on5,5
WSH,2024,5on5,77
TOR,2024,5on5,34
TBL,2024,5on5,13
ANA,2024,5on5,16
VGK,2024,5on5,48
NYI,2024,5on5,10
UTA,2024,5on5,41
SJS,2024,5on5,10
VAN,2024,5on5,9
NYR,2024,5on5,1
TOR,2024,5on5,9
LAK,2024,5on5,13
EDM,2024,5on5,11
NYI,2024,5on5,15
PIT,2024,5on5,35
CHI,2024,5on5,8
MIN,2024,5on5,45
TOR,2024,5on5,9
TOR,2024,5on5,5
COL,2024,5on5,17
PHI,2024,5on5,28
BUF,2024,5on5,5
UTA,2024,5on5,19
SJS,2024,5on5,10
TOR,2024,5on5,63
WPG,2024,5on5,57
CBJ,2024,5on5,13
CAR,2024,5on5,5
SEA,2024,5on5,6
CGY,2024,5on5,14
VAN,2024,5on5,3
CHI,2024,5on5,13
CGY,2024,5on5,13
STL,2024,5on5,9
SJS,2024,5on5,7
PIT,2024,5on5,5
DET,2024,5on5,26
CHI,2024,5on5,21
DET,2024,5on5,17
NJD,2024,5on5,18
CHI,2024,5on5,11
ANA,2024,5on5,8
VAN,2024,5on5,4
SJS,2024,5on5,31
DAL,2024,5on5,36
DET,2024,5on5,6
VAN,2024,5on5,23
PIT,2024,5on5,5
UTA,2024,5on5,17
CHI,2024,5on5,3
MTL,2024,5on5,6
UTA,2024,5on5,10
CHI,2024,5on5,21
COL,2024,5on5,4
SEA,2024,5on5,22
NYI,2024,5on5,18
WPG,2024,5on5,5
COL,2024,5on5,36
CAR,2024,5on5,8
UTA,2024,5on5,29
SJS,2024,5on5,22
BOS,2024,5on5,4
UTA,2024,5on5,58
SJS,2024,5on5,5
NJD,2024,5on5,50
BUF,2024,5on5,9
NYI,2024,5on5,45
PHI,2024,5on5,36
EDM,2024,5on5,30
SJS,2024,5on5,5
CBJ,2024,5on5,57
VAN,2024,5on5,30
VGK,2024,5on5,17
TOR,2024,5on5,4
CHI,2024,5on5,4
COL,2024,5on5,13
LAK,2024,5on5,12
UTA,2024,5on5,29
SEA,2024,5on5,5
NYR,2024,5on5,25
SJS,2024,5on5,5
TBL,2024,5on5,76
ANA,2024,5on5,8
VAN,2024,5on5,8
SEA,2024,5on5,28
WPG,2024,5on5,27
PHI,2024,5on5,2
UTA,2024,5on5,16
WSH,2024,5on5,21
STL,2024,5on5,9
CHI,2024,5on5,9
WSH,2024,5on5,15
TBL,2024,5on5,64
NYR,2024,5on5,10
VGK,2024,5on5,9
EDM,2024,5on5,2
VAN,2024,5on5,12
VGK,2024,5on5,33
NYR,2024,5on5,18
TOR,2024,5on5,28
DAL,2024,5on5,19
ANA,2024,5on5,1
CGY,2024,5on5,6
CHI,2024,5on5,17
VAN,2024,5on5,16
MIN,2024,5on5,5
OTT,2024,5on5,10
PIT,2024,5on5,6
CAR,2024,5on5,5
TOR,2024,5on5,12
NYI,2024,5on5,18
NSH,2024,5on5,8
PIT,2024,5on5,7
PHI,2024,5on5,17
DAL,2024,5on5,26
CGY,2024,5on5,5
BUF,2024,5on5,16
CAR,2024,5on5,4
CBJ,2024,5on5,29
EDM,2024,5on5,31
STL,2024,5on5,56
STL,2024,5on5,5
WPG,2024,5on5,29
NJD,2024,5on5,4
EDM,2024,5on5,2
CGY,2024,5on5,49
MIN,2024,5on5,43
SJS,2024,5on5,2
SEA,2024,5on5,17
PIT,2024,5on5,2
VAN,2024,5on5,6
NSH,2024,5on5,15
NYR,2024,5on5,23
ANA,2024,5on5,35
OTT,2024,5on5,19
CAR,2024,5on5,44
LAK,2024,5on5,7
DET,2024,5on5,4
WSH,2024,5on5,3
UTA,2024,5on5,6
PHI,2024,5on5,12
VAN,2024,5on5,35
UTA,2024,5on5,15
BOS,2024,5on5,6
WSH,2024,5on5,10
COL,2024,5on5,5
EDM,2024,5on5,26
FLA,2024,5on5,14
DET,2024,5on5,44
TBL,2024,5on5,17
BUF,2024,5on5,11
NYI,2024,5on5,3
BUF,2024,5on5,18
CHI,2024,5on5,32
EDM,2024,5on5,20
NSH,2024,5on5,22
STL,2024,5on5,17
TOR,2024,5on5,60
NYR,2024,5on5,8
EDM,2024,5on5,6
MTL,2024,5on5,4
BOS,2024,5on5,16
NSH,2024,5on5,5
SEA,2024,5on5,8
FLA,2024,5on5,14
ANA,2024,5on5,3
VAN,2024,5on5,4
OTT,2024,5on5,11
FLA,2024,5on5,50
FLA,2024,5on5,38
UTA,2024,5on5,12
SJS,2024,5on5,36
VGK,2024,5on5,16
VAN,2024,5on5,14
MIN,2024,5on5,25
SJS,2024,5on5,18
COL,2024,5on5,5
TOR,2024,5on5,2
ANA,2024,5on5,7
UTA,2024,5on5,24
VAN,2024,5on5,26
TOR,2024,5on5,9
LAK,2024,5on5,58
FLA,2024,5on5,2
SJS,2024,5on5,3
MTL,2024,5on5,5
NYI,2024,5on5,11
NJD,2024,5on5,25
ANA,2024,5on5,29
BOS,2024,5on5,10
NYI,2024,5on5,47
VGK,2024,5on5,7
TBL,2024,5on5,4
NYI,2024,5on5,11
PHI,2024,5on5,10
CHI,2024,5on5,5
TBL,2024,5on5,11
SEA,2024,5on5,2
CGY,2024,5on5,5
SEA,2024,5on5,16
LAK,2024,5on5,2
TOR,2024,5on5,7
BOS,2024,5on5,4
NYR,2024,5on5,17
COL,2024,5on5,5
CAR,2024,5on5,37
FLA,2024,5on5,2
COL,2024,5on5,23
PHI,2024,5on5,14
WSH,2024,5on5,10
PIT,2024,5on5,19
TBL,2024,5on5,12
SJS,2024,5on5,33
LAK,2024,5on5,17
VGK,2024,5on5,7
TBL,2024,5on5,58
PHI,2024,5on5,15
CBJ,2024,5on5,75
CHI,2024,5on5,22
CHI,2024,5on5,10
NSH,2024,5on5,25
MIN,2024,5on5,5
BUF,2024,5on5,9
STL,2024,5on5,9
SEA,2024,5on5,8
SEA,2024,5on5,14
ANA,2024,5on5,2
MIN,2024,5on5,46
CBJ,2024,5on5,20
VAN,2024,5on5,2
VAN,2024,5on5,5
VGK,2024,5on5,36
NSH,2024,5on5,11
TOR,2024,5on5,13
MIN,2024,5on5,27
LAK,2024,5on5,1
CHI,2024,5on5,22
MIN,2024,5on5,42
DET,2024,5on5,15
NJD,2024,5on5,33
WSH,2024,5on5,23
CGY,2024,5on5,34
NYR,2024,5on5,15
SJS,2024,5on5,5
CAR,2024,5on5,7
NYR,2024,5on5,15
SJS,2024,5on5,30
VAN,2024,5on5,7
STL,2024,5on5,5
VGK,2024,5on5,5
NYR,2024,5on5,5
DET,2024,5on5,25
CGY,2024,5on5,42
BOS,2024,5on5,41
OTT,2024,5on5,10
SEA,2024,5on5,12
