team,season,situation,games_played
WPG,2022,5on5,20
CBJ,2022,5on5,2
PIT,2022,5on5,4
PHI,2022,5on5,23
SEA,2022,5on5,29
WPG,2022,5on5,6
VGK,2022,5on5,14
DAL,2022,5on5,4
NYI,2022,5on5,18
BOS,2022,5on5,9
TOR,2022,5on5,3
BUF,2022,5on5,56
VGK,2022,5on5,13
DET,2022,5on5,3
ARI,2022,5on5,20
ANA,2022,5on5,6
CGY,2022,5on5,77
ARI,2022,5on5,54
WSH,2022,5on5,37
SEA,2022,5on5,10
SJS,2022,5on5,15
FLA,2022,5on5,9
NJD,2022,5on5,48
CAR,2022,5on5,1
CGY,2022,5on5,14
BUF,2022,5on5,30
STL,2022,5on5,18
TBL,2022,5on5,5
CBJ,2022,5on5,11
EDM,2022,5on5,60
TBL,2022,5on5,31
MTL,2022,5on5,4
NJD,2022,5on5,64
VGK,2022,5on5,3
SEA,2022,5on5,55
CBJ,2022,5on5,7
CBJ,2022,5on5,13
COL,2022,5on5,5
MIN,2022,5on5,29
SJS,2022,5on5,19
ANA,2022,5on5,11
OTT,2022,5on5,9
TOR,2022,5on5,7
VAN,2022,5on5,3
DET,2022,5on5,5
CGY,2022,5on5,1
TBL,2022,5on5,2
WSH,2022,5on5,41
CBJ,2022,5on5,2
LAK,2022,5on5,3
NSH,2022,5on5,16
DET,2022,5on5,5
LAK,2022,5on5,10
DET,2022,5on5,11
MTL,2022,5on5,34
COL,2022,5on5,3
NJD,2022,5on5,28
MTL,2022,5on5,13
PIT,2022,5on5,23
EDM,2022,5on5,13
VAN,2022,5on5,19
CBJ,2022,5on5,5
ARI,2022,5on5,4
CGY,2022,5on5,15
NJD,2022,5on5,37
FLA,2022,5on5,68
STL,2022,5on5,11
WPG,2022,5on5,17
LAK,2022,5on5,22
MTL,2022,5on5,2
STL,2022,5on5,10
WSH,2022,5on5,9
PIT,2022,5on5,36
CBJ,2022,5on5,5
NYR,2022,5on5,2
VAN,2022,5on5,9
ANA,2022,5on5,17
VGK,2022,5on5,39
CGY,2022,5on5,36
NJD,2022,5on5,71
STL,2022,5on5,7
NSH,2022,5on5,5
CBJ,2022,5on5,48
TBL,2022,5on5,12
NYR,2022,5on5,4
WSH,2022,5on5,19
CBJ,2022,5on5,27
CHI,2022,5on5,8
SEA,2022,5on5,9
STL,2022,5on5,37
ARI,2022,5on5,8
FLA,2022,5on5,11
DET,2022,5on5,9
ANA,2022,5on5,45
VAN,2022,5on5,57
COL,2022,5on5,20
STL,2022,5on5,18
PHI,2022,5on5,11
ARI,2022,5on5,26
EDM,2022,5on5,12
COL,2022,5on5,69
MIN,2022,5on5,11
NYI,2022,5on5,9
WPG,2022,5on5,68
SEA,2022,5on5,6
CBJ,2022,5on5,6
BOS,2022,5on5,16
PHI,2022,5on5,8
TBL,2022,5on5,3
CAR,2022,5on5,62
TOR,2022,5on5,13
STL,2022,5on5,68
NSH,2022,5on5,5
NYI,2022,5on5,8
WPG,2022,5on5,8
CBJ,2022,5on5,16
CHI,2022,5on5,9
TBL,2022,5on5,44
VAN,2022,5on5,9
TBL,2022,5on5,14
WSH,2022,5on5,29
NSH,2022,5on5,12
MTL,2022,5on5,7
DET,2022,5on5,9
BUF,2022,5on5,13
WSH,2022,5on5,5
NSH,2022,5on5,40
CHI,2022,5on5,15
NJD,2022,5on5,16
VGK,2022,5on5,16
STL,2022,5on5,24
COL,2022,5on5,24
BOS,2022,5on5,5
SJS,2022,5on5,5
COL,2022,5on5,18
CBJ,2022,5on5,3
PIT,2022,5on5,57
ANA,2022,5on5,5
ARI,2022,5on5,2
WSH,2022,5on5,19
SJS,2022,5on5,10
DAL,2022,5on5,25
SJS,2022,5on5,12
VAN,2022,5on5,72
VAN,2022,5on5,6
EDM,2022,5on5,11
MTL,2022,5on5,17
CBJ,2022,5on5,3
WSH,2022,5on5,17
WSH,2022,5on5,5
ANA,2022,5on5,5
PIT,2022,5on5,39
DAL,2022,5on5,49
BOS,2022,5on5,19
TBL,2022,5on5,5
SJS,2022,5on5,5
VAN,2022,5on5,6
WSH,2022,5on5,19
ANA,2022,5on5,4
TOR,2022,5on5,7
STL,2022,5on5,14
DET,2022,5on5,11
MTL,2022,5on5,7
FLA,2022,5on5,3
FLA,2022,5on5,3
EDM,2022,5on5,13
OTT,2022,5on5,17
MIN,2022,5on5,15
NYI,2022,5on5,4
DET,2022,5on5,67
PIT,2022,5on5,50
CHI,2022,5on5,4
SJS,2022,5on5,20
CHI,2022,5on5,4
DET,2022,5on5,6
LAK,2022,5on5,50
ANA,2022,5on5,8
NYI,2022,5on5,59
SJS,2022,5on5,64
CBJ,2022,5on5,20
WPG,2022,5on5,6
CBJ,2022,5on5,4
MTL,2022,5on5,17
NYR,2022,5on5,14
STL,2022,5on5,21
WSH,2022,5on5,9
CHI,2022,5on5,39
DET,2022,5on5,24
MTL,2022,5on5,4
CHI,2022,5on5,3
CAR,2022,5on5,5
NSH,2022,5on5,14
EDM,2022,5on5,10
NJD,2022,5on5,13
CGY,2022,5on5,2
CGY,2022,5on5,20
NYR,2022,5on5,14
NJD,2022,5on5,46
BOS,2022,5on5,11
NJD,2022,5on5,62
NSH,2022,5on5,8
NJD,2022,5on5,3
NSH,2022,5on5,6
PHI,2022,5on5,29
ARI,2022,5on5,9
TOR,2022,5on5,2
COL,2022,5on5,49
MTL,2022,5on5,28
PIT,2022,5on5,5
COL,2022,5on5,8
CBJ,2022,5on5,14
LAK,2022,5on5,2
VGK,2022,5on5,27
BUF,2022,5on5,8
NYR,2022,5on5,1
CGY,2022,5on5,6
CGY,2022,5on5,4
TBL,2022,5on5,5
BUF,2022,5on5,18
WPG,2022,5on5,12
SJS,2022,5on5,4
CBJ,2022,5on5,12
WSH,2022,5on5,12
CGY,2022,5on5,16
PIT,2022,5on5,10
DET,2022,5on5,8
NYI,2022,5on5,18
COL,2022,5on5,3
CAR,2022,5on5,19
COL,2022,5on5,8
NYI,2022,5on5,73
WSH,2022,5on5,8
BUF,2022,5on5,12
WPG,2022,5on5,6
SJS,2022,5on5,8
BUF,2022,5on5,4
WPG,2022,5on5,5
TOR,2022,5on5,8
MTL,2022,5on5,37
DAL,2022,5on5,59
ANA,2022,5on5,24
BOS,2022,5on5,1
LAK,2022,5on5,9
ANA,2022,5on5,16
WPG,2022,5on5,13
DAL,2022,5on5,65
SEA,2022,5on5,65
VGK,2022,5on5,2
BUF,2022,5on5,3
TOR,2022,5on5,8
COL,2022,5on5,23
VGK,2022,5on5,10
MTL,2022,5on5,20
VAN,2022,5on5,23
NYI,2022,5on5,60
PIT,2022,5on5,16
PIT,2022,5on5,9
OTT,2022,5on5,17
NSH,2022,5on5,20
ANA,2022,5on5,20
NYI,2022,5on5,6
COL,2022,5on5,18
EDM,2022,5on5,2
SJS,2022,5on5,4
VGK,2022,5on5,10
CGY,2022,5on5,25
CHI,2022,5on5,23
NYR,2022,5on5,11
CHI,2022,5on5,9
FLA,2022,5on5,10
ARI,2022,5on5,5
NYI,2022,5on5,21
VAN,2022,5on5,34
COL,2022,5on5,28
FLA,2022,5on5,10
NSH,2022,5on5,6
NYI,2022,5on5,17
FLA,2022,5on5,48
VGK,2022,5on5,11
VAN,2022,5on5,6
ARI,2022,5on5,57
CHI,2022,5on5,22
MIN,2022,5on5,7
CHI,2022,5on5,17
PHI,2022,5on5,8
VAN,2022,5on5,19
CGY,2022,5on5,3
CHI,2022,5on5,9
MTL,2022,5on5,32
NJD,2022,5on5,7
BOS,2022,5on5,48
SEA,2022,5on5,30
SJS,2022,5on5,68
BUF,2022,5on5,10
VAN,2022,5on5,18
WSH,2022,5on5,2
NYI,2022,5on5,10
NYI,2022,5on5,23
LAK,2022,5on5,12
LAK,2022,5on5,14
STL,2022,5on5,5
WPG,2022,5on5,14
BUF,2022,5on5,11
STL,2022,5on5,6
SJS,2022,5on5,73
NYR,2022,5on5,12
MTL,2022,5on5,26
BOS,2022,5on5,8
TOR,2022,5on5,4
WSH,2022,5on5,47
LAK,2022,5on5,7
COL,2022,5on5,14
PIT,2022,5on5,45
CHI,2022,5on5,12
CBJ,2022,5on5,2
VGK,2022,5on5,11
WSH,2022,5on5,6
WSH,2022,5on5,6
CHI,2022,5on5,18
SEA,2022,5on5,3
FLA,2022,5on5,9
DAL,2022,5on5,24
VAN,2022,5on5,4
WSH,2022,5on5,7
STL,2022,5on5,2
ANA,2022,5on5,16
MTL,2022,5on5,5
PHI,2022,5on5,2
PHI,2022,5on5,2
LAK,2022,5on5,3
NSH,2022,5on5,27
VAN,2022,5on5,8
NYI,2022,5on5,32
ANA,2022,5on5,20
TBL,2022,5on5,8
DAL,2022,5on5,5
ARI,2022,5on5,72
EDM,2022,5on5,12
NYR,2022,5on5,19
PHI,2022,5on5,13
BOS,2022,5on5,59
BOS,2022,5on5,16
CAR,2022,5on5,20
SEA,2022,5on5,13
CBJ,2022,5on5,14
NSH,2022,5on5,8
BOS,2022,5on5,10
CGY,2022,5on5,48
VAN,2022,5on5,2
EDM,2022,5on5,8
PHI,2022,5on5,33
CHI,2022,5on5,3
MIN,2022,5on5,4
PIT,2022,5on5,8
BOS,2022,5on5,72
ANA,2022,5on5,6
TBL,2022,5on5,6
VAN,2022,5on5,8
FLA,2022,5on5,18
STL,2022,5on5,6
VGK,2022,5on5,26
ANA,2022,5on5,5
CHI,2022,5on5,55
EDM,2022,5on5,10
PIT,2022,5on5,60
PHI,2022,5on5,13
SJS,2022,5on5,4
MIN,2022,5on5,14
ARI,2022,5on5,11
TOR,2022,5on5,3
TBL,2022,5on5,63
ARI,2022,5on5,12
OTT,2022,5on5,14
CBJ,2022,5on5,11
STL,2022,5on5,4
SEA,2022,5on5,5
STL,2022,5on5,8
PHI,2022,5on5,60
WSH,2022,5on5,3
PIT,2022,5on5,3
NJD,2022,5on5,22
TOR,2022,5on5,9
CAR,2022,5on5,30
STL,2022,5on5,8
PIT,2022,5on5,6
TBL,2022,5on5,64
BOS,2022,5on5,5
ANA,2022,5on5,22
SJS,2022,5on5,4
ANA,2022,5on5,6
DAL,2022,5on5,23
WSH,2022,5on5,16
CHI,2022,5on5,9
VAN,2022,5on5,25
STL,2022,5on5,15
WPG,2022,5on5,37
EDM,2022,5on5,27
BOS,2022,5on5,72
MTL,2022,5on5,6
ANA,2022,5on5,11
STL,2022,5on5,4
WSH,2022,5on5,12
CHI,2022,5on5,15
NYI,2022,5on5,3
MTL,2022,5on5,4
MTL,2022,5on5,13
NYR,2022,5on5,18
CGY,2022,5on5,26
COL,2022,5on5,12
WSH,2022,5on5,15
PHI,2022,5on5,19
LAK,2022,5on5,3
NYR,2022,5on5,2
SEA,2022,5on5,4
WSH,2022,5on5,11
WSH,2022,5on5,16
CBJ,2022,5on5,2
CHI,2022,5on5,2
CBJ,2022,5on5,13
STL,2022,5on5,28
VAN,2022,5on5,3
BOS,2022,5on5,28
CGY,2022,5on5,12
MTL,2022,5on5,8
CGY,2022,5on5,48
WSH,2022,5on5,10
COL,2022,5on5,3
WSH,2022,5on5,13
DET,2022,5on5,10
COL,2022,5on5,14
CBJ,2022,5on5,7
MIN,2022,5on5,50
EDM,2022,5on5,18
EDM,2022,5on5,38
WPG,2022,5on5,15
TOR,2022,5on5,7
MIN,2022,5on5,8
BOS,2022,5on5,46
FLA,2022,5on5,21
NJD,2022,5on5,30
VAN,2022,5on5,7
CBJ,2022,5on5,2
NYR,2022,5on5,10
STL,2022,5on5,4
OTT,2022,5on5,68
SEA,2022,5on5,11
CAR,2022,5on5,24
EDM,2022,5on5,10
DAL,2022,5on5,19
PIT,2022,5on5,44
NYR,2022,5on5,25
VAN,2022,5on5,2
LAK,2022,5on5,7
TOR,2022,5on5,28
COL,2022,5on5,13
SJS,2022,5on5,8
CHI,2022,5on5,6
CHI,2022,5on5,17
VAN,2022,5on5,8
STL,2022,5on5,15
SEA,2022,5on5,43
CGY,2022,5on5,7
NYI,2022,5on5,18
COL,2022,5on5,23
TOR,2022,5on5,14
DAL,2022,5on5,35
CHI,2022,5on5,6
MTL,2022,5on5,4
TBL,2022,5on5,21
BOS,2022,5on5,11
DAL,2022,5on5,53
NYI,2022,5on5,5
CHI,2022,5on5,36
PIT,2022,5on5,2
WSH,2022,5on5,6
ARI,2022,5on5,4
CHI,2022,5on5,6
SJS,2022,5on5,41
STL,2022,5on5,3
SEA,2022,5on5,10
TBL,2022,5on5,16
NYI,2022,5on5,20
SJS,2022,5on5,3
CHI,2022,5on5,38
EDM,2022,5on5,13
DAL,2022,5on5,16
MTL,2022,5on5,15
PHI,2022,5on5,3
MIN,2022,5on5,2
BUF,2022,5on5,18
BOS,2022,5on5,15
TBL,2022,5on5,10
STL,2022,5on5,24
SJS,2022,5on5,2
OTT,2022,5on5,23
CHI,2022,5on5,4
COL,2022,5on5,5
PHI,2022,5on5,18
EDM,2022,5on5,5
CHI,2022,5on5,12
DAL,2022,5on5,4
WSH,2022,5on5,4
WPG,2022,5on5,74
BUF,2022,5on5,5
TOR,2022,5on5,38
COL,2022,5on5,39
DAL,2022,5on5,4
NSH,2022,5on5,5
WSH,2022,5on5,16
NJD,2022,5on5,15
VGK,2022,5on5,15
DAL,2022,5on5,7
PHI,2022,5on5,18
NYI,2022,5on5,60
CBJ,2022,5on5,30
EDM,2022,5on5,13
SJS,2022,5on5,10
DAL,2022,5on5,7
STL,2022,5on5,20
CHI,2022,5on5,8
CBJ,2022,5on5,10
WPG,2022,5on5,7
STL,2022,5on5,5
FLA,2022,5on5,29
PIT,2022,5on5,8
CAR,2022,5on5,35
PIT,2022,5on5,26
COL,2022,5on5,13
NYR,2022,5on5,6
NJD,2022,5on5,3
FLA,2022,5on5,9
BOS,2022,5on5,15
BUF,2022,5on5,14
DAL,2022,5on5,5
LAK,2022,5on5,7
STL,2022,5on5,41
MTL,2022,5on5,3
VAN,2022,5on5,27
PHI,2022,5on5,47
MTL,2022,5on5,14
NSH,2022,5on5,43
NYI,2022,5on5,16
CAR,2022,5on5,12
COL,2022,5on5,19
CGY,2022,5on5,27
ANA,2022,5on5,43
NSH,2022,5on5,8
DAL,2022,5on5,19
TBL,2022,5on5,59
SJS,2022,5on5,3
ANA,2022,5on5,6
FLA,2022,5on5,35
TOR,2022,5on5,16
NSH,2022,5on5,36
PIT,2022,5on5,3
NSH,2022,5on5,44
MTL,2022,5on5,8
SJS,2022,5on5,2
VGK,2022,5on5,9
NJD,2022,5on5,5
ANA,2022,5on5,2
MIN,2022,5on5,54
DET,2022,5on5,8
DET,2022,5on5,3
COL,2022,5on5,9
COL,2022,5on5,21
SEA,2022,5on5,32
DET,2022,5on5,29
MIN,2022,5on5,44
DET,2022,5on5,11
MTL,2022,5on5,7
PIT,2022,5on5,34
EDM,2022,5on5,54
SJS,2022,5on5,13
NYI,2022,5on5,17
MIN,2022,5on5,13
SJS,2022,5on5,8
EDM,2022,5on5,12
MIN,2022,5on5,5
ARI,2022,5on5,10
TBL,2022,5on5,10
ANA,2022,5on5,2
CBJ,2022,5on5,3
ARI,2022,5on5,9
DAL,2022,5on5,35
TBL,2022,5on5,39
PHI,2022,5on5,9
PHI,2022,5on5,12
PIT,2022,5on5,3
BUF,2022,5on5,5
LAK,2022,5on5,49
SJS,2022,5on5,61
BUF,2022,5on5,8
CBJ,2022,5on5,3
PHI,2022,5on5,9
CHI,2022,5on5,2
CAR,2022,5on5,76
STL,2022,5on5,5
DAL,2022,5on5,13
STL,2022,5on5,7
VAN,2022,5on5,7
COL,2022,5on5,4
SJS,2022,5on5,22
OTT,2022,5on5,10
TOR,2022,5on5,54
MTL,2022,5on5,23
EDM,2022,5on5,13
FLA,2022,5on5,4
DET,2022,5on5,1
OTT,2022,5on5,9
NSH,2022,5on5,15
COL,2022,5on5,52
TOR,2022,5on5,6
OTT,2022,5on5,21
CBJ,2022,5on5,13
WPG,2022,5on5,23
BUF,2022,5on5,6
ARI,2022,5on5,9
VGK,2022,5on5,11
VGK,2022,5on5,7
COL,2022,5on5,17
VAN,2022,5on5,12
CBJ,2022,5on5,2
ARI,2022,5on5,7
BUF,2022,5on5,43
WPG,2022,5on5,17
CAR,2022,5on5,5
TBL,2022,5on5,6
MTL,2022,5on5,5
DET,2022,5on5,5
ARI,2022,5on5,22
VAN,2022,5on5,40
OTT,2022,5on5,3
CAR,2022,5on5,81
LAK,2022,5on5,5
BOS,2022,5on5,31
SJS,2022,5on5,57
PHI,2022,5on5,4
NYI,2022,5on5,5
VGK,2022,5on5,5
WPG,2022,5on5,7
CHI,2022,5on5,1
SJS,2022,5on5,12
TOR,2022,5on5,13
WPG,2022,5on5,9
ANA,2022,5on5,7
VAN,2022,5on5,7
TOR,2022,5on5,14
DET,2022,5on5,5
STL,2022,5on5,23
PHI,2022,5on5,17
WSH,2022,5on5,25
OTT,2022,5on5,5
CAR,2022,5on5,46
DET,2022,5on5,7
SEA,2022,5on5,23
WPG,2022,5on5,18
VAN,2022,5on5,11
PHI,2022,5on5,60
NSH,2022,5on5,23
NYI,2022,5on5,13
DAL,2022,5on5,9
COL,2022,5on5,11
ANA,2022,5on5,25
BOS,2022,5on5,10
CAR,2022,5on5,6
EDM,2022,5on5,25
ANA,2022,5on5,3
BUF,2022,5on5,21
MTL,2022,5on5,12
NSH,2022,5on5,17
TOR,2022,5on5,5
CAR,2022,5on5,33
PHI,2022,5on5,2
ARI,2022,5on5,25
BOS,2022,5on5,62
CHI,2022,5on5,8
BUF,2022,5on5,17
ARI,2022,5on5,10
LAK,2022,5on5,1
BOS,2022,5on5,4
CHI,2022,5on5,11
PHI,2022,5on5,20
LAK,2022,5on5,22
NSH,2022,5on5,7
STL,2022,5on5,5
ANA,2022,5on5,22
VGK,2022,5on5,10
NSH,2022,5on5,4
VAN,2022,5on5,15
ANA,2022,5on5,14
MIN,2022,5on5,33
DET,2022,5on5,11
WSH,2022,5on5,6
WSH,2022,5on5,44
EDM,2022,5on5,15
ANA,2022,5on5,4
TOR,2022,5on5,21
PIT,2022,5on5,20
EDM,2022,5on5,28
BUF,2022,5on5,5
SJS,2022,5on5,8
CBJ,2022,5on5,10
EDM,2022,5on5,9
MTL,2022,5on5,4
STL,2022,5on5,43
STL,2022,5on5,7
TOR,2022,5on5,5
WPG,2022,5on5,7
PHI,2022,5on5,11
SEA,2022,5on5,81
MTL,2022,5on5,8
DET,2022,5on5,3
BOS,2022,5on5,16
SJS,2022,5on5,6
NJD,2022,5on5,32
NYR,2022,5on5,23
NYR,2022,5on5,13
CBJ,2022,5on5,7
NJD,2022,5on5,29
BUF,2022,5on5,11
COL,2022,5on5,19
VGK,2022,5on5,11
NJD,2022,5on5,32
ARI,2022,5on5,26
COL,2022,5on5,7
WSH,2022,5on5,7
CBJ,2022,5on5,5
ANA,2022,5on5,31
VAN,2022,5on5,38
WPG,2022,5on5,45
CHI,2022,5on5,4
ARI,2022,5on5,46
TBL,2022,5on5,9
DET,2022,5on5,4
ARI,2022,5on5,14
CBJ,2022,5on5,7
TOR,2022,5on5,2
MTL,2022,5on5,25
COL,2022,5on5,30
CHI,2022,5on5,3
ANA,2022,5on5,5
LAK,2022,5on5,29
DET,2022,5on5,28
SJS,2022,5on5,9
MIN,2022,5on5,6
PHI,2022,5on5,22
PHI,2022,5on5,9
CAR,2022,5on5,5
FLA,2022,5on5,18
NYI,2022,5on5,10
COL,2022,5on5,27
BOS,2022,5on5,17
CAR,2022,5on5,35
EDM,2022,5on5,18
NYI,2022,5on5,7
PIT,2022,5on5,23
MTL,2022,5on5,38
SEA,2022,5on5,4
CHI,2022,5on5,30
PIT,2022,5on5,42
VGK,2022,5on5,10
ANA,2022,5on5,7
ANA,2022,5on5,13
WSH,2022,5on5,4
DET,2022,5on5,2
BUF,2022,5on5,70
ARI,2022,5on5,34
LAK,2022,5on5,26
VAN,2022,5on5,2
SEA,2022,5on5,3
VAN,2022,5on5,12
BOS,2022,5on5,30
CBJ,2022,5on5,3
WSH,2022,5on5,14
CBJ,2022,5on5,8
NSH,2022,5on5,3
EDM,2022,5on5,5
NJD,2022,5on5,8
COL,2022,5on5,11
NJD,2022,5on5,16
CGY,2022,5on5,18
DET,2022,5on5,12
SEA,2022,5on5,18
NSH,2022,5on5,8
BUF,2022,5on5,8
TOR,2022,5on5,7
CBJ,2022,5on5,12
ARI,2022,5on5,21
NJD,2022,5on5,50
MIN,2022,5on5,33
VAN,2022,5on5,10
WPG,2022,5on5,21
NYI,2022,5on5,48
CAR,2022,5on5,3
PHI,2022,5on5,20
VAN,2022,5on5,16
BOS,2022,5on5,18
WPG,2022,5on5,9
ANA,2022,5on5,6
TBL,2022,5on5,6
TOR,2022,5on5,48
PIT,2022,5on5,8
WPG,2022,5on5,18
ANA,2022,5on5,13
MTL,2022,5on5,6
SJS,2022,5on5,2
TOR,2022,5on5,69
CHI,2022,5on5,62
PHI,2022,5on5,14
DET,2022,5on5,22
NYR,2022,5on5,27
DET,2022,5on5,10
DET,2022,5on5,47
STL,2022,5on5,11
WSH,2022,5on5,6
ARI,2022,5on5,3
BUF,2022,5on5,21
STL,2022,5on5,2
DAL,2022,5on5,13
